DATA_ID,MARKET,SCHEDULED_DELIVERY_DATE,DELIVERY_CREATE_DATE,VEHICLE_TYPE,CUSTOMER_ORDER_NUMBER,WORK_ORDER_NUMBER,SPECIAL_ORDER,FLOC,UNATTENDED_FLAG,WINDOW_START,WINDOW_END,QUANTITY,VOLUME_CUBEFT,WEIGHT,PALLET,DLVRY_RISK_DECILE,DLVRY_RISK_BUCKET,DLVRY_RISK_PERCENTILE,CUSTOMER_NOTES,CUSTOMER_NOTES_LLM_SUMMARY,HISTORIC_NOTES_LLM_SUMMARY,HISTORIC_NOTES_W_LABELS,RI_GENERATE_DATETIME,CUSTOMER_ID,OSR_ID,ADDRESS_ID,WEATHER_ID
3753,CHICAGO,2025-06-20,2025-06-18,FLAT,H1902-442155,143611062,False,5928,False,6:00:00,10:00:00,189.0,109.6,3194.1,3.0,8,LOW,20,,,,,2025-06-19 12:03:13.267335,95,,173,40
23,CHICAGO,2025-06-21,2025-06-19,FLAT,H1902-442168,143699081,False,5928,False,6:00:00,10:00:00,248.0,110.9,5082.0,8.0,9,LOW,15,Please call 30 mins prior,*** Verify exact delivery address.,,,2025-06-20 13:21:56.958639,96,,98,40
5929,CHICAGO,2025-06-24,2025-06-18,FLAT,H1902-442218,143635620,False,5928,False,6:00:00,10:00:00,42.0,60.4,808.9,4.0,5,MEDIUM,56,,,,,2025-06-23 11:45:37.944273,2349,,99,40
4474,CHICAGO,2025-06-21,2025-06-18,FLAT,H1902-442242,143648294,False,5928,False,6:00:00,10:00:00,375.0,481.8,17429.6,16.0,7,MEDIUM,34,,,,,2025-06-20 13:21:56.958639,98,,100,40
4050,CHICAGO,2025-06-24,2025-06-20,FLAT,H1902-442624,143826991,False,5928,False,6:00:00,20:00:00,42.0,35.7,3360.0,2.0,8,LOW,25,,"*** Previous order experienced initial stock issues (resolved).
*** No special customer instructions or accessibility concerns.
*** No known delivery exceptions expected.","*** Use alley access for rear delivery; curbside is acceptable alternative.
*** Ensure clear access to the delivery location.",MCT: Use alley access for rear delivery; curbside is acceptable alternative. | MCT: Ensure clear access to the delivery location.,2025-06-23 11:45:37.944273,99,,101,40
2854,CHICAGO,2025-06-25,2025-06-23,FLAT,H1902-443067,144133725,False,5928,False,6:00:00,10:00:00,95.0,182.4,7125.0,5.0,9,LOW,15,New Garage,"*** Deliver to the new garage.
*** Expect unpaved driveway, poor address marking, limited parking, and construction.",,,2025-06-24 11:34:50.181857,100,12.0,102,40
5156,CHICAGO,2025-06-26,2025-06-24,FLAT,H1902-443234,144208374,False,5928,False,10:00:00,14:00:00,3.0,5.0,211.2,2.0,2,HIGH,81,,,,,2025-06-25 11:35:43.221586,101,,103,40
562,CHICAGO,2025-06-26,2025-06-24,FLAT,H1902-443264,144218575,True,5928,False,10:00:00,14:00:00,180.0,132.1,5188.9,8.0,8,LOW,29,,,,,2025-06-25 11:35:43.221586,82,11.0,1463,40
4860,CHICAGO,2025-06-27,2025-06-25,FLAT,H1902-443427,144306648,False,5928,False,10:00:00,14:00:00,141.0,109.2,5507.4,8.0,7,MEDIUM,38,,,,,2025-06-26 11:43:44.608402,102,,105,40
4770,CHICAGO,2025-07-01,2025-06-29,FLAT,H1902-443572,1667661A,False,5928,False,6:00:00,20:00:00,13.0,10.9,403.0,4.0,2,HIGH,80,Materials can be dropped next to the garage on the grass.,*** Leave deliveries on the grass next to the garage.,,,2025-06-30 12:14:09.505371,103,,106,40
2231,CHICAGO,2025-07-01,2025-06-29,FLAT,H1902-443572,1668022A,False,5928,False,6:00:00,20:00:00,5.0,4.2,155.0,4.0,2,HIGH,80,,,,,2025-06-30 12:14:09.505371,104,,107,38
5149,CHICAGO,2025-06-28,2025-06-26,FLAT,H1902-443745,144433645,False,5928,False,6:00:00,10:00:00,56.0,37.5,3360.0,1.0,10,LOW,4,,,,,2025-06-27 11:30:44.339978,105,,108,40
2967,CHICAGO,2025-07-01,2025-06-26,FLAT,H1902-443810,144461725,True,5928,False,6:00:00,20:00:00,588.0,367.5,9963.7,9.0,8,LOW,27,,,,,2025-06-30 12:14:09.505371,106,,109,40
2131,CHICAGO,2025-07-01,2025-06-27,FLAT,H1902-443919,144524186,False,5928,True,8:00:00,10:00:00,226.0,418.3,17500.8,10.0,10,LOW,0,,,,,2025-06-30 12:14:09.505371,3065,13.0,110,38
416,CHICAGO,2025-07-05,2025-06-30,FLAT,H1902-444326,144803421,False,5928,False,6:00:00,10:00:00,90.0,172.8,6750.0,5.0,9,LOW,18,,,,,2025-07-04 11:32:03.601213,2770,14.0,1027,40
3830,CHICAGO,2025-07-02,2025-06-30,FLAT,H1902-444339,144821188,False,5928,True,6:00:00,8:00:00,46.0,25.1,825.7,2.0,6,MEDIUM,40,Drop off on right side of driveway in front of garage,"*** Deliver to the right side of the driveway, in front of the garage.",,,2025-07-01 11:38:46.571906,109,,112,40
2061,CHICAGO,2025-07-16,2025-07-14,FLAT,H1902-444514,146221034,True,5928,False,6:00:00,10:00:00,1012.0,672.6,19120.4,11.0,9,LOW,10,please call prior to delivery,,,,2025-07-15 11:37:44.860340,110,,113,40
3448,CHICAGO,2025-07-16,2025-07-14,FLAT,H1902-444514,146221152,True,5928,False,6:00:00,10:00:00,28.0,4.2,416.5,3.0,4,MEDIUM,64,In driveway in front of the garage.,"*** Deliver to the driveway, in front of the garage.",,,2025-07-15 11:37:44.860340,438,,114,40
5646,CHICAGO,2025-07-08,2025-07-03,FLAT,H1902-444810,145036037,False,5928,False,6:00:00,20:00:00,161.0,69.7,2543.5,4.0,5,MEDIUM,53,Home Depot 6514,,,,2025-07-07 11:32:00.788482,112,,115,40
4746,CHICAGO,2025-07-08,2025-07-03,FLAT,H1902-445045,145177782,True,5928,False,6:00:00,8:00:00,310.0,269.0,9138.1,5.0,7,MEDIUM,33,Can just leave on driveway per customer.,*** Leave packages on the driveway if no one answers.,,,2025-07-07 11:32:00.788482,113,,116,34
1202,CHICAGO,2025-07-12,2025-07-09,FLAT,H1902-445882,145744625,False,5928,False,6:00:00,10:00:00,236.0,287.7,9786.6,5.0,8,LOW,24,,,"*** Driveway accessible for deliveries.
*** Leave packages on the left side.",MCT: Leave packages on the left side.,2025-07-11 11:27:11.349406,114,,117,40
4220,CHICAGO,2025-07-11,2025-07-09,FLAT,H1902-446105,145816732,False,5928,False,6:00:00,10:00:00,34.0,64.6,2468.4,2.0,9,LOW,15,call 30mins before arriving.,,,,2025-07-10 11:29:55.263804,115,15.0,146,38
606,CHICAGO,2025-07-15,2025-07-11,FLAT,H1902-446404,145960558,False,5928,False,10:00:00,14:00:00,107.0,67.2,2966.0,8.0,7,MEDIUM,36,,,"*** Garage delivery accepted.
*** Garage access available.",,2025-07-14 11:41:23.021361,116,,119,40
5033,CHICAGO,2025-07-17,2025-07-15,FLAT,H1902-447095,146328425,False,5928,False,6:00:00,10:00:00,517.0,868.6,37996.8,14.0,10,LOW,1,,,,,2025-07-16 11:41:13.618509,117,,120,38
404,CHICAGO,2025-07-17,2025-07-15,FLAT,H1902-447095,146328426,False,5928,False,6:00:00,8:00:00,493.0,492.6,22625.6,8.0,10,LOW,2,,,,,2025-07-16 11:41:13.618509,118,16.0,121,38
401,CHICAGO,2025-07-17,2025-07-15,FLAT,H1902-447095,146328431,False,5928,False,6:00:00,10:00:00,454.0,626.7,8508.4,12.0,10,LOW,3,,,,,2025-07-16 11:41:13.618509,119,,122,40
3751,CHICAGO,2025-07-18,2025-07-16,FLAT,H1902-447385,146426386,False,5928,False,10:00:00,12:00:00,198.0,143.1,13605.6,8.0,10,LOW,5,call 1 hour before delivery.,,,,2025-07-17 11:40:51.411825,120,,123,40
4169,CHICAGO,2025-07-03,2025-07-01,FLAT,H1903-430857,144901230,False,5928,False,10:00:00,14:00:00,375.0,612.2,26064.0,12.0,10,LOW,8,Home Depot 4527,,,,2025-07-02 12:39:53.602346,121,16.0,124,38
1656,CHICAGO,2025-06-03,2025-05-29,FLAT,H1903-432078,141732362,False,5928,False,10:00:00,14:00:00,65.0,2.6,92.8,3.0,3,HIGH,75,,,,,2025-06-02 14:07:36.663113,1868,,704,40
3693,CHICAGO,2025-06-03,2025-05-31,FLAT,H1903-432551,141911224,False,5928,False,6:00:00,10:00:00,41.0,28.5,1036.1,5.0,5,MEDIUM,52,,,,,2025-06-02 14:07:36.663113,123,,126,40
3893,CHICAGO,2025-06-04,2025-06-02,FLAT,H1903-432724,142061804,True,5928,False,10:00:00,14:00:00,325.0,164.0,5338.3,6.0,8,LOW,24,,,,,2025-06-03 16:31:28.598696,124,15.0,127,38
3915,CHICAGO,2025-06-04,2025-06-03,FLAT,H1903-432937,142185294,False,5928,True,6:00:00,20:00:00,2.0,20.0,310.0,6.0,2,HIGH,80,,,"*** Address verification needed; potential secondary location ""9317"".
*** Expect inconsistent communication from recipient.","MCT: Address verification needed; potential secondary location ""3103"".",2025-06-03 16:31:28.598696,125,,3382,40
2487,CHICAGO,2025-07-10,2025-07-08,FLAT,H1903-433040,145647038,True,5928,True,6:00:00,20:00:00,509.0,440.2,13517.9,14.0,5,MEDIUM,51,,,,,2025-07-09 11:37:12.897562,126,,129,40
746,CHICAGO,2025-07-10,2025-07-08,FLAT,H1903-433042,145648060,True,5928,True,6:00:00,20:00:00,725.0,674.6,21244.8,18.0,5,MEDIUM,52,Call 30 mins. prior to delivery.   Photo proof of delivery,"*** Obtain photographic proof of delivery.
*** Delivery considerations include ensuring proper documentation.",,,2025-07-09 11:37:12.897562,127,,130,38
1550,CHICAGO,2025-06-06,2025-06-04,FLAT,H1903-433247,142354153,False,5928,True,6:00:00,20:00:00,30.0,69.7,2958.8,6.0,6,MEDIUM,46,Call 30 mins. prior to delivery.   Photo proof of delivery,,*** Use back entrance; heavy threshold may hinder large item delivery.,MCT: Use back entrance; heavy threshold may hinder large item delivery.,2025-06-05 11:42:28.803273,128,,131,40
1910,CHICAGO,2025-06-06,2025-06-05,FLAT,H1903-433289,142369977,False,5928,True,6:00:00,20:00:00,63.0,56.6,2536.0,4.0,8,LOW,27,,,,,2025-06-05 11:42:28.803273,129,,132,38
676,CHICAGO,2025-06-07,2025-06-05,FLAT,H1903-433418,142447678,False,5928,False,6:00:00,10:00:00,27.0,18.1,716.0,4.0,6,MEDIUM,47,,,,,2025-06-06 11:47:07.917168,130,,2080,40
5196,CHICAGO,2025-06-07,2025-06-05,FLAT,H1903-433538,142465466,False,5928,False,6:00:00,10:00:00,17.0,144.8,2720.0,8.0,8,LOW,20,,,,,2025-06-06 11:47:07.917168,131,7.0,134,40
1560,CHICAGO,2025-06-07,2025-06-05,FLAT,H1903-433539,142465700,False,5928,True,6:00:00,10:00:00,8.0,31.5,336.0,3.0,4,MEDIUM,67,Please place the order on the side of driveway closest to the basketball hoop,*** Deliver order to the basketball hoop on the driveway.,,,2025-06-06 08:21:47.912881,132,,1271,40
826,CHICAGO,2025-06-11,2025-06-09,FLAT,H1903-433897,142697064,False,5928,False,6:00:00,20:00:00,38.0,41.4,1900.0,1.0,7,MEDIUM,33,Call Prior to delivery,,,,2025-06-10 12:41:49.240306,133,,136,40
4655,CHICAGO,2025-06-10,2025-06-09,FLAT,H1903-433945,142755635,False,5928,True,6:00:00,20:00:00,107.0,163.1,7035.9,6.0,5,MEDIUM,54,,,,,2025-06-09 11:42:45.457672,134,,137,40
2567,CHICAGO,2025-06-11,2025-06-09,FLAT,H1903-434081,142812270,False,5928,True,6:00:00,10:00:00,194.0,218.6,7262.0,5.0,6,MEDIUM,47,,,,,2025-06-10 12:41:49.240306,135,17.0,138,40
1651,CHICAGO,2025-06-11,2025-06-10,FLAT,H1903-434095,142856853,False,5928,True,6:00:00,10:00:00,97.0,94.5,6823.0,4.0,8,LOW,24,,,,,2025-06-10 12:41:49.240306,136,,139,40
1545,CHICAGO,2025-06-12,2025-06-10,FLAT,H1903-434240,142894607,False,5928,False,10:00:00,14:00:00,364.0,764.4,32032.0,18.0,10,LOW,3,,,,,2025-06-11 11:48:47.541802,137,,4718,34
1278,CHICAGO,2025-06-21,2025-06-19,FLAT,H1903-434240,143710853,False,5928,False,6:00:00,20:00:00,390.0,819.0,34320.0,18.0,4,MEDIUM,64,6865454939,,,,2025-06-20 13:21:56.958639,138,,141,40
5210,CHICAGO,2025-06-19,2025-06-16,FLAT,H1903-434374,143433474,False,5928,False,6:00:00,10:00:00,430.0,612.4,23510.9,13.0,7,MEDIUM,36,Please send sms if not reachable on the phone. Please deliver inside the garage.,,,,2025-06-18 11:31:39.500294,82,11.0,142,40
668,CHICAGO,2025-06-14,2025-06-13,FLAT,H1903-434582,143147695,False,5928,True,6:00:00,20:00:00,13.0,9.4,501.4,6.0,4,MEDIUM,69,Please deliver to front of building. Please call 30mins to 1hr prior to arrival 6462916161. PLEASE ENSURE ALL BUNDLES WILL BE RAIN WRAPPED - OTHERWISE CUSTOMER WILL REFUSE  DELIVERY.,"*** Deliver to the front of the building.
*** Rain-wrap all packages to avoid refusal.
*** Ensure accessibility for delivery.",,,2025-06-13 12:01:48.677892,1092,,143,38
2638,CHICAGO,2025-06-18,2025-06-16,FLAT,H1903-435101,1618450A,False,5928,False,6:00:00,10:00:00,8.0,64.0,720.0,4.0,6,MEDIUM,49,Please call when in route; delivery may be left unattended. Please take photos of products once delivered. This is a new construction property,,,,2025-06-17 11:45:09.859657,140,14.0,963,40
480,CHICAGO,2025-06-24,2025-06-18,FLAT,H1903-435399,143596645,False,5928,False,8:00:00,10:00:00,260.0,340.6,2639.0,7.0,7,MEDIUM,37,please ensure pickets are not damaged and please wrap,"*** Inspect pickets for damage prior to delivery.
*** Ensure pickets are wrapped.","*** Deliver to shop yard or near garage (ample space).
*** Verify order accuracy.",MCT: Deliver to shop yard or near garage (ample space).,2025-06-23 11:45:37.944273,141,,1287,40
4355,CHICAGO,2025-06-26,2025-06-18,FLAT,H1903-435399,143596645,False,5928,False,10:00:00,12:00:00,135.0,176.8,1370.3,3.0,3,HIGH,71,Please call 3792148065 prior to arrival so that they can open the garage and if it can be placed inside as well as the vendor is not going to be present at the cst's house that day.,"*** Deliver package inside the garage.
*** Vendor will not be present.
*** Ensure accessibility for garage entry.",,,2025-06-25 11:35:43.221586,142,,146,40
1273,CHICAGO,2025-07-02,2025-06-30,FLAT,H1903-435399,144805333,False,5928,False,10:00:00,12:00:00,135.0,176.8,1370.3,3.0,3,HIGH,75,Please securely wrap and call Chris at 5382830179,,,,2025-07-01 11:38:46.571906,143,,147,40
2637,CHICAGO,2025-07-08,2025-07-02,FLAT,H1903-435399,144805333,False,5928,False,10:00:00,12:00:00,135.0,176.8,1370.3,3.0,2,HIGH,82,PLEASE CALL WHEN DELIVERY IS ON THE WAY 3379467157,,,,2025-07-07 11:32:00.788482,3232,,148,40
5057,CHICAGO,2025-06-20,2025-06-18,FLAT,H1903-435584,143643240,False,5928,True,6:00:00,20:00:00,96.0,127.7,4130.0,6.0,6,MEDIUM,42,please call 8803551749 (Kevin Froehlich) prior to arrival,,,,2025-06-19 12:03:13.267335,145,,149,34
2983,CHICAGO,2025-06-21,2025-06-20,FLAT,H1903-435867,143805431,True,5928,True,10:00:00,14:00:00,48.0,25.0,1165.7,5.0,5,MEDIUM,52,Please contact Julio prior delivery at 7443849613,,,,2025-06-20 13:21:56.958639,146,18.0,150,40
4659,CHICAGO,2025-06-21,2025-06-20,FLAT,H1903-435885,143788612,False,5928,True,6:00:00,20:00:00,20.0,14.2,1320.0,2.0,4,MEDIUM,59,,,,,2025-06-20 13:21:56.958639,147,,151,40
1846,CHICAGO,2025-06-21,2025-06-20,FLAT,H1903-435918,143803155,False,5928,True,6:00:00,10:00:00,207.0,109.9,3474.0,7.0,9,LOW,19,,,,,2025-06-20 13:21:56.958639,148,,152,40
1052,CHICAGO,2025-06-27,2025-06-21,FLAT,H1903-436129,143910002,False,5928,False,6:00:00,20:00:00,10.0,85.2,1600.0,4.0,4,MEDIUM,62,,,"*** Leave packages in the open garage.
*** Garage access confirmed.",MCT: Leave packages in the open garage.,2025-06-26 11:43:44.608402,149,,2670,40
5532,CHICAGO,2025-06-24,2025-06-23,FLAT,H1903-436315,144071981,False,5928,False,6:00:00,10:00:00,78.0,163.8,6864.0,8.0,5,MEDIUM,53,,,"*** Use back entrance; heavy load (5808 lbs).
*** Confirm delivery location with customer.",MCT: Use back entrance; heavy load (6038 lbs). | MCT: Confirm delivery location with customer.,2025-06-23 11:45:37.944273,150,19.0,154,34
2380,CHICAGO,2025-06-25,2025-06-23,FLAT,H1903-436337,144078091,False,5928,True,6:00:00,20:00:00,132.0,160.1,5394.4,4.0,6,MEDIUM,48,,,,,2025-06-24 11:34:50.181857,975,,155,40
3261,CHICAGO,2025-06-25,2025-06-23,FLAT,H1903-436450,144119155,False,5928,False,10:00:00,12:00:00,27.0,222.1,1911.0,5.0,6,MEDIUM,45,,,,,2025-06-24 11:34:50.181857,151,,156,40
3491,CHICAGO,2025-07-01,2025-06-24,FLAT,H1903-436489,144178093,False,5928,False,6:00:00,10:00:00,312.0,482.0,20470.2,12.0,6,MEDIUM,44,,,,,2025-06-30 12:14:09.505371,152,,157,40
2564,CHICAGO,2025-06-26,2025-06-24,FLAT,H1903-436570,144190174,False,5928,False,10:00:00,14:00:00,1000.0,210.0,6670.0,8.0,6,MEDIUM,45,,,"*** Preferred delivery window is 8 AM - 2 PM.
*** Limited unloading space.",Dispatch: Preferred delivery window is 8 AM - 2 PM. | Dispatch: Limited unloading space.,2025-06-25 11:35:43.221586,153,,158,38
2795,CHICAGO,2025-06-26,2025-06-24,FLAT,H1903-436605,144207940,False,5928,False,6:00:00,10:00:00,36.0,100.0,1891.1,2.0,10,LOW,4,,,,,2025-06-25 11:35:43.221586,3493,,159,40
511,CHICAGO,2025-06-26,2025-06-24,FLAT,H1903-436617,144256845,False,5928,False,6:00:00,20:00:00,21.0,125.5,1710.0,3.0,8,LOW,22,,,,,2025-06-25 11:35:43.221586,155,,160,38
4324,CHICAGO,2025-06-27,2025-06-25,FLAT,H1903-436866,144345421,False,5928,True,6:00:00,20:00:00,26.0,7.9,465.9,3.0,5,MEDIUM,52,,,,,2025-06-26 11:43:44.608402,156,,161,40
1319,CHICAGO,2025-06-27,2025-06-26,FLAT,H1903-436950,144390216,False,5928,True,6:00:00,20:00:00,172.0,108.3,3427.1,6.0,6,MEDIUM,47,Lupas Resort entrance to deliver --Please call 8724819458 1/2 hour before delivery to site.Drive all the way to back by restaurant to the boat house..There will be room for turn around of truck..thank you..,,,,2025-06-26 11:43:44.608402,157,20.0,162,40
1082,CHICAGO,2025-06-28,2025-06-27,FLAT,H1903-437238,144490591,False,5928,False,6:00:00,8:00:00,50.0,84.0,3520.0,3.0,8,LOW,21,call 30 minutes prior to delivery,,,,2025-06-27 11:30:44.339978,1444,,163,40
2025,CHICAGO,2025-07-01,2025-06-28,FLAT,H1903-437269,1664546A,False,5928,False,6:00:00,8:00:00,15.0,80.5,1162.8,8.0,7,MEDIUM,30,,,"*** Deliver between 6 AM - 10 AM.
*** Back into the parking lot; limited space.",Dispatch: Deliver between 6 AM - 10 AM. | Dispatch: Back into the parking lot; limited space.,2025-06-30 12:14:09.505371,159,,164,40
4270,CHICAGO,2025-07-02,2025-06-27,FLAT,H1903-437412,144549940,True,5928,True,6:00:00,10:00:00,306.0,64.9,3235.4,8.0,7,MEDIUM,37,,,,,2025-07-01 11:38:46.571906,2582,,165,38
4511,CHICAGO,2025-07-04,2025-06-28,FLAT,H1903-437562,144634145,False,5928,False,6:00:00,10:00:00,238.0,137.3,4661.0,3.0,5,MEDIUM,53,,,,,2025-07-03 11:27:23.191769,161,,166,40
3769,CHICAGO,2025-07-03,2025-06-30,FLAT,H1903-437827,144857173,False,5928,True,6:00:00,10:00:00,80.0,23.2,3388.8,3.0,6,MEDIUM,40,,"*** Previous delivery had incorrect items (fence panels).
*** Customer needs to arrange exchange with store.",,,2025-07-02 12:39:53.602346,162,21.0,167,40
5613,CHICAGO,2025-07-17,2025-07-16,FLAT,H1903-438103,146389180,False,5928,True,6:00:00,20:00:00,120.0,60.0,3360.0,3.0,5,MEDIUM,51,,,,,2025-07-16 11:41:13.618509,163,,168,40
1838,CHICAGO,2025-07-08,2025-07-07,FLAT,H1903-438729,145492815,False,5928,True,6:00:00,8:00:00,14.0,19.2,646.6,6.0,4,MEDIUM,63,Please select good deck boards with no split.i want it all inside garage. Text me ring door bell,"*** Place all delivered items inside the garage.
*** Select split-free deck boards for delivery.
*** Ensure accessibility for delivery.","*** Use straight, unbroken wood and stones for transport.
*** Specify exact drop-off location; avoid driveway.",MCT: Specify exact drop-off location; avoid driveway.,2025-07-07 11:32:00.788482,164,,169,38
4768,CHICAGO,2025-07-09,2025-07-08,FLAT,H1903-438933,145593589,False,5928,True,6:00:00,10:00:00,4.0,6.7,240.0,5.0,2,HIGH,80,call john at 8498784256,,,,2025-07-08 11:34:03.389956,165,,170,40
4066,CHICAGO,2025-07-11,2025-07-09,FLAT,H1903-439172,145732626,False,5928,False,10:00:00,14:00:00,130.0,476.3,5163.5,12.0,10,LOW,7,,,,,2025-07-10 11:29:55.263804,1224,,171,38
5897,CHICAGO,2025-07-16,2025-07-10,FLAT,H1903-439337,145901898,False,5928,False,6:00:00,10:00:00,96.0,64.1,3439.2,5.0,5,MEDIUM,57,,,"*** Ring doorbell repeatedly.
*** Customer works at the rear of the property.",MCT: Customer works at the rear of the property.,2025-07-15 11:37:44.860340,167,13.0,172,40
5419,CHICAGO,2025-07-11,2025-07-09,FLAT,H1903-439347,145811416,False,5928,True,6:00:00,20:00:00,50.0,25.9,1150.3,5.0,8,LOW,21,,,,,2025-07-10 11:29:55.263804,168,,173,38
825,CHICAGO,2025-07-12,2025-07-10,FLAT,H1903-439531,145912360,False,5928,False,6:00:00,10:00:00,125.0,167.5,5520.0,8.0,9,LOW,11,Call 30 min before delivery,,,,2025-07-11 11:27:11.349406,2306,,174,38
2578,CHICAGO,2025-07-18,2025-07-16,FLAT,H1903-440232,146405428,False,5928,False,6:00:00,10:00:00,200.0,268.0,8640.0,13.0,7,MEDIUM,36,**Please call customer before delivery ---- Business hours 10am-2pm ----DO NOT LEAVE UNATTENDED--- SIGNATURE IS REQUIRED FOR ALL DELIVERIES TO THIS CUSTOMER --PROOF OF PICTURE IS TO BE INCLUDED FOR CONFIRMATION OF DELIVERY. MONDAY -FRIDAY ONLY **,"*** Customer previously requested a reschedule.
*** Six pieces of drywall were damaged in a prior delivery.
*** Address may have accessibility issues.",,,2025-07-17 11:40:51.411825,170,,1398,40
2163,CHICAGO,2025-07-17,2025-07-15,FLAT,H1903-440340,146359559,False,5928,False,10:00:00,12:00:00,19.0,29.3,1365.6,4.0,3,HIGH,69,Please call customer prior delivery,,,,2025-07-16 11:41:13.618509,171,,3128,40
3002,CHICAGO,2025-06-07,2025-05-08,FLAT,H1904-322859,139500583,False,5928,True,6:00:00,20:00:00,6551.0,327.6,37995.8,11.0,3,HIGH,71,,,,,2025-06-06 11:47:07.917168,172,,177,40
5062,CHICAGO,2025-06-07,2025-05-08,FLAT,H1904-322859,139500584,False,5928,True,6:00:00,20:00:00,6551.0,327.6,37995.8,11.0,3,HIGH,71,"Driveway, near the fence. Away from the garage doors.","*** Leave package in driveway near fence, away from garage.",,,2025-06-06 11:47:07.917168,173,,1963,38
3188,CHICAGO,2025-06-10,2025-05-08,FLAT,H1904-322861,139507863,False,5928,False,6:00:00,20:00:00,7600.0,380.0,38000.0,11.0,4,MEDIUM,67,,,,,2025-06-09 11:42:45.457672,3812,14.0,179,40
2863,CHICAGO,2025-06-03,2025-05-30,FLAT,H1904-324515,1550600A,False,5928,True,6:00:00,10:00:00,350.0,220.5,32900.0,10.0,10,LOW,7,,,,,2025-06-02 14:07:36.663113,175,,180,40
5732,CHICAGO,2025-06-05,2025-05-30,FLAT,H1904-325275,141808364,True,5928,True,6:00:00,20:00:00,84.0,48.5,3177.8,6.0,8,LOW,25,,,,,2025-06-04 10:13:41.683058,828,,181,38
2132,CHICAGO,2025-06-03,2025-05-29,FLAT,H1904-325486,141742605,False,5928,True,6:00:00,20:00:00,50.0,88.5,3190.0,2.0,6,MEDIUM,47,,,,,2025-06-02 14:07:36.663113,177,,182,40
1335,CHICAGO,2025-06-03,2025-05-30,FLAT,H1904-325514,141779654,False,5928,True,6:00:00,10:00:00,156.0,67.5,1706.9,3.0,5,MEDIUM,59,,,,,2025-06-02 14:07:36.663113,178,22.0,183,40
4681,CHICAGO,2025-06-06,2025-06-03,FLAT,H1904-325869,142200847,False,5928,True,6:00:00,10:00:00,81.0,102.6,3871.1,3.0,7,MEDIUM,39,,,,,2025-06-05 11:42:28.803273,179,,184,40
253,CHICAGO,2025-06-03,2025-06-02,FLAT,H1904-325878,142078049,False,5928,True,6:00:00,10:00:00,32.0,27.2,2560.0,1.0,8,LOW,25,Call b/4 delivery delivery from the front,*** Use the front entrance for delivery.,"*** Deliver after 10:00 AM.
*** Use back entrance for delivery.",Dispatch: Deliver after 10:00 AM. | MCT: Use back entrance for delivery.,2025-06-02 14:07:36.663113,180,,185,38
1263,CHICAGO,2025-06-05,2025-06-04,FLAT,H1904-326133,142280608,False,5928,True,6:00:00,10:00:00,720.0,159.2,4806.0,5.0,10,LOW,1,,,,,2025-06-04 14:11:39.565891,181,,3110,40
352,CHICAGO,2025-06-06,2025-06-04,FLAT,H1904-326240,142359715,False,5928,True,6:00:00,20:00:00,440.0,413.6,18480.0,7.0,8,LOW,27,pls call 1/2 hr before arriving,,,,2025-06-05 11:42:28.803273,182,16.0,187,40
5326,CHICAGO,2025-06-27,2025-06-25,FLAT,H1904-326338,144310964,False,5928,True,6:00:00,20:00:00,70.0,53.9,2170.0,6.0,3,HIGH,75,Please drop off the order on the east side of the driveway beside the boat trailer in the grass,"*** Deliver to east side of driveway, near boat trailer, in grass.
*** Limited driveway space; expect tight access.",,,2025-06-26 11:43:44.608402,183,,188,40
